language,uni_lemma,tokens,freq,mlu,lexical_category,category,item_definition
Spanish (European),out,"afuera, era, eran, eras, eres, es, fue, fuera, fueran, fueras, fueron, fuese, fuesen, fui, sea, sean, seas, ser, será, serán, serás, seré, sería, serían, serías, sido, siendo, somos, son, soy, éramos",-3.8780264771752933,5.977680940808402,function_words,locations,fuera/afuera
Spanish (European),pacifier,"chupete, chupetes",-9.663249283771668,6.623853211009174,nouns,household,chupete
Spanish (European),paint (action),"pinta, pintaba, pintada, pintado, pintados, pintamos, pintan, pintando, pintar, pintaran, pintaría, pintaste, pintemos, pintáis, pintéis, pintó",-7.3231932593481295,5.638036809815951,verbs,action_words,pintar
Spanish (European),painting,"pintura, pinturas",-9.15972296248729,6.254143646408839,nouns,toys,pintura
Spanish (European),panther,"pantera, panteras",-12.417819500508772,6.333333333333333,nouns,animals,pantera
Spanish (European),pants,"era, eran, eras, eres, es, esá, fue, fuera, fueran, fueron, fuese, fuesen, fui, pantalones, pantalón, sea, sean, seas, ser, será, serán, serás, seré, sería, serían, serías, sido, siendo, somos, son, soy, éramos",-3.875209220322459,5.969860724233984,nouns,clothing,pantalón/es
Spanish (European),paper,papel,-9.709769299406561,6.403846153846154,nouns,toys,papel
Spanish (European),park,parque,-8.693848726583566,8.03114186851211,other,outside_places,parque
Spanish (European),parrot,"loro, loros",-10.626060031280717,5.853658536585366,nouns,animals,loro
Spanish (European),party,"fiesta, fiestas",-8.858398113631722,8.661224489795918,other,outside_places,fiesta
Spanish (European),pass,"pasa, pasaba, pasaban, pasabas, pasad, pasada, pasadas, pasado, pasamos, pasan, pasando, pasar, pasara, pasaron, pasará, pasaría, pasarías, pasaste, pase, pasemos, pasen, pases, paso, pasé, paséis, pasó",-5.885693173349042,6.538797586852507,verbs,action_words,pasar
Spanish (European),pasta,"macarrones, macarrón",-10.43190401683976,4.000000000000001,nouns,food_drink,macarrones
Spanish (European),pear,"pera, peras",-8.693848726583566,4.162629757785467,nouns,food_drink,pera
Spanish (European),pen,"boli, bolígrafo, bolígrafos",-10.471909351453458,6.520833333333333,nouns,toys,bolígrafo/boli
Spanish (European),pen/pencil,"lápices, lápiz",-9.227931212513823,5.621301775147929,nouns,toys,lápiz
Spanish (European),photo,"foto, fotos",-8.870668206223536,7.450413223140496,nouns,toys,fotos (cámara)
Spanish (European),piano,"piano, pianos",-11.067892783559756,7.461538461538462,nouns,toys,piano
Spanish (European),pie,"pastel, pasteles",-8.84226873170184,6.092369477911647,nouns,food_drink,pastel
Spanish (European),pig,"cerdo, cerdos",-9.216235172750633,4.450292397660819,nouns,animals,cerdo
Spanish (European),pigeon,"paloma, palomas",-9.61013945845772,3.408695652173913,nouns,animals,paloma
Spanish (European),pillow,almohada,-11.47335789166792,5,nouns,household,almohada
Spanish (European),plant,"planta, plantado, plantando, plantar, plantas",-9.738756836279814,5.881188118811881,other,outside_places,planta
Spanish (European),plantain,"plátano, plátanos",-8.392467809773622,3.8184143222506393,nouns,food_drink,plátano
Spanish (European),plate,"plato, platos",-8.555587159583641,6.180722891566265,nouns,household,plato
Spanish (European),play,"juega, juegan, juegas, juego, juegue, jueguen, juegues, juga, jugaba, jugaban, jugabas, jugad, jugada, jugado, jugamos, jugan, jugando, jugar, jugara, jugaremos, jugaron, jugarás, jugaré, jugaste, juguen, jugábamos, jugáis",-6.21876023247621,6.8943396226415095,verbs,action_words,jugar
Spanish (European),plaza,plaza,-11.27268719620577,8.19047619047619,other,outside_places,plaza
Spanish (European),please,"por favor, por+favor, por_favor",-9.34644981274916,5.346666666666667,other,games_routines,por favor
Spanish (European),plug,"enchufe, enchufes",-11.878822999776085,5.636363636363637,nouns,household,enchufe
Spanish (European),pony,"caballito, caballitos",-9.44374872373596,6.647058823529412,other,outside_places,caballitos
Spanish (European),pool,"piscina, piscinas",-9.33329172817165,7.065789473684211,other,outside_places,piscina
Spanish (European),poop,"caca, cacas",-8.870668206223536,4.68595041322314,other,games_routines,caca
Spanish (European),potato,"patata, patatas, s",-8.930007646009845,5.12280701754386,nouns,food_drink,patatas
Spanish (European),potato,"patata, patatas, s",-8.930007646009845,5.12280701754386,nouns,food_drink,patata/s
Spanish (European),potty,"orinal, orinales",-11.798780292102549,4.916666666666667,nouns,household,orinal
Spanish (European),pretty,"bonitas, bonito, bonitos",-7.410045438693548,5.637667304015296,adjectives,descriptive_words,bonito
Spanish (European),put,"meta, metan, mete, metemos, meter, meteremos, meterse, meterá, metido, metiendo, metiera, metieran, metieron, metimos, metió, metí, metía, metían, pondremos, pondrá, pondrán, pondría, pondrían, pone, ponemos, ponen, poner, poneros, ponerse, ponga, pongamos, pongan, pongo, pongáis, ponido, poniendo, ponéis, ponía, ponían, ponías, puesta, puestos, puse, pusieron, pusimos, puso",-5.84234525352938,7.542828685258964,verbs,action_words,poner(se)
Spanish (European),put,"meta, metan, mete, metemos, meter, meteremos, meterse, meterá, metido, metiendo, metiera, metieran, metieron, metimos, metió, metí, metía, metían, pondremos, pondrá, pondrán, pondría, pondrían, pone, ponemos, ponen, poner, poneros, ponerse, ponga, pongamos, pongan, pongo, pongáis, ponido, poniendo, ponéis, ponía, ponían, ponías, puesta, puestos, puse, pusieron, pusimos, puso",-5.84234525352938,7.542828685258964,verbs,action_words,meter(se)
Spanish (European),puzzle,"puzzle, puzzlees",-9.809852757963544,6.308510638297872,nouns,toys,puzzle
Spanish (European),puzzle,"puzzle, puzzlees",-9.809852757963544,6.308510638297872,nouns,toys,puzzle/rompecabezas
Spanish (European),quiet (action),"calla, callada, callado, callados, callamos, callar, calle, callen, callé, calló",-8.194118917072629,7.211740041928721,verbs,action_words,callar
Spanish (European),racket,raqueta,-11.530516305507868,5,nouns,toys,raqueta
Spanish (European),radio,radio,-10.650157582859777,8.925,nouns,household,radio
Spanish (European),rain,"llover, llovido, lloviendo, llovió, llovía, llueve, lluvia, lluvias",-9.085614990333568,5.015384615384615,other,outside_places,lluvia
Spanish (European),rain,"llover, llovido, lloviendo, llovió, llovía, llueve, lluvia, lluvias",-9.085614990333568,5.015384615384615,verbs,action_words,llover
Spanish (European),rake (object),rastrillo,-12.57197018033603,3.4,nouns,toys,rastrillo
Spanish (European),rat,"rata, ratas",-11.655679448461875,5.642857142857143,nouns,animals,rata
Spanish (European),read,"lea, leamos, lee, leemos, leen, leer, leerás, leido, leiste, leyera, leyeron, leyó, leí, leían, leído",-8.9431946502918,7.6755555555555555,verbs,action_words,leer
Spanish (European),red,"rojas, rojo, rojos",-7.699320629213677,4.501915708812261,adjectives,descriptive_words,rojo
Spanish (European),refrigerator,"frigorífico, nevera",-11.105633111542604,6.8,nouns,household,nevera/frigorífico
Spanish (European),remote control,"manda, mandaban, mandado, mandamos, mandan, mandando, mandar, mandaremos, mandasen, mande, mando, mandos, mandé, mandó",-9.584606156452555,7.135593220338983,nouns,household,mando
Spanish (European),remove,"quita, quitaba, quitabas, quitado, quitados, quitamos, quitan, quitando, quitar, quitara, quitaron, quitarse, quitarán, quitaré, quitarían, quitas, quitaste, quite, quitemos, quiten, quité, quitó",-7.703154499724399,6.915384615384616,verbs,action_words,quitar(se)
Spanish (European),rice,arroz,-10.303286639017665,5.754385964912281,nouns,food_drink,arroz
Spanish (European),room,"cuarta, cuarto, cuartos, habitaciones, habitación",-7.761141757374748,8.188858695652174,nouns,household,habitación/cuarto
Spanish (European),round,"redondo, redondos",-10.53508825307499,4.755555555555556,adjectives,descriptive_words,redondo
Spanish (European),run,"corre, corremos, corren, correr, correrás, corres, corrido, corriendo, corrieron, corrió, corrí, corría",-6.914813547019884,3.2801397786837505,verbs,action_words,correr
Spanish (European),sad,"triste, tristes",-9.095871490500757,7.647668393782383,adjectives,descriptive_words,triste
Spanish (European),sandal,"sandalia, sandalias",-11.798780292102549,4.583333333333333,nouns,clothing,sandalia
Spanish (European),sandwich,"bocadillo, bocadillos",-10.513582047854026,6.260869565217392,nouns,food_drink,bocadillo
Spanish (European),sausage,"choriza, chorizo, chorizos, s, salchicha, salchichas",-9.34644981274916,4.566666666666666,nouns,food_drink,chorizo
Spanish (European),sausage,"choriza, chorizo, chorizos, s, salchicha, salchichas",-9.34644981274916,4.566666666666666,nouns,food_drink,salchicha/s
Spanish (European),save,"guarda, guardaba, guardada, guardadas, guardado, guardados, guardamos, guardan, guardando, guardar, guardaremos, guardaré, guardaría, guardaste, guarde, guardemos, guardo, guardé",-7.616143122734769,5.384253819036427,verbs,action_words,guardar
Spanish (European),scared,"susto, sustos",-8.697302961451653,10.51388888888889,adjectives,descriptive_words,susto
Spanish (European),scarf,"bufanda, bufandas",-10.674850195450148,5.435897435897436,nouns,clothing,bufanda
Spanish (European),school,"cola, colado, colar, colaré, cole, colé, coló, cuela",-8.210996954859981,8.639658848614074,other,outside_places,cole
Spanish (European),scissors,"tijera, tijeras",-11.144853824695884,6.458333333333333,nouns,household,tijeras
Spanish (European),sea,"ma, mar, maron, mo",-8.73251786774272,5.183453237410072,other,outside_places,mar
Spanish (European),search,"busca, buscaba, buscaban, buscabas, buscado, buscamos, buscando, buscar, buscaremos, buscaron, buscaré, busco, buscó, busque, busqué",-7.619670463252738,6.60377358490566,verbs,action_words,buscar
Spanish (European),see,"a ver, a+ver, a_ver",-4.84406803003264,4.245302407516148,other,games_routines,a ver
Spanish (European),sheep,"oveja, ovejas",-8.350014493521284,5.519607843137255,nouns,animals,oveja
Spanish (European),shh,shh,-11.319207211840663,4.4,other,games_routines,estate quieto
Spanish (European),shh,shh,-11.319207211840663,4.4,other,games_routines,shh (a callar)
Spanish (European),shh,shh,-11.319207211840663,4.4,other,games_routines,estáte quieto
Spanish (European),shirt,"camiseta, camisetas",-9.65419944825175,5.6,nouns,clothing,camiseta
Spanish (European),shoe,"s, zapato, zapatos",-8.340282056603051,5.33252427184466,nouns,clothing,zapato/s
Spanish (European),show,"enseña, enseñaba, enseñaban, enseñado, enseñamos, enseñan, enseñando, enseñar, enseñara, enseñaron, enseñarán, enseñarás, enseñaré, enseñaste, enseñe, enseñemos, enseñen, enseñé, enseñó",-8.3354511293333875,8.340579710144928,verbs,action_words,enseñar
Spanish (European),shower,"ducha, duchas",-10.897993746764358,6.741935483870968,nouns,household,ducha
Spanish (European),sick,"enferma, enfermado, enfermar, enfermaste, enfermo, malito, malitos",-9.480927726977715,10.717557251908397,adjectives,descriptive_words,enfermo/malito
Spanish (European),silly,"a, as, tonto, tontos",-3.961165220296514,7.5897762802416295,other,games_routines,tonto/a
Spanish (European),sing,"canta, cantaba, cantaban, cantado, cantamos, cantan, cantando, cantar, cantaremos, cantaron, cantará, cantarán, cantaríamos, cantaste, cantemos, canten, cantábamos, cantáis, cantó",-7.762499530835209,5.303401360544218,verbs,action_words,cantar
Spanish (European),sink,lavabo,-12.28428810788425,6.285714285714286,nouns,household,lavabo
Spanish (European),sister,"hermana, hermanas",-8.746958551897514,7.543795620437956,other,people,hermana
Spanish (European),sit,"senta, sentaba, sentaban, sentado, sentamos, sentando, sentar, sentaron, sentarse, sentará, sentemos, sentábamos, senté, sentó, sienta",-8.564636995103559,7.161094224924012,verbs,action_words,sentar(se)
Spanish (European),skate (object),"patines, patín",-9.636341830851745,5.803571428571429,nouns,vehicles,patines
Spanish (European),skirt,falda,-10.929742445078938,7.3,nouns,clothing,falda
Spanish (European),sky,"cielo, cielos",-8.912691195998384,6.146551724137931,other,outside_places,cielo
Spanish (European),sled,"toboganes, tobogán",-8.359842582457546,6.594059405940594,other,outside_places,tobogán
Spanish (European),sleep,"dormen, dormida, dormido, dormimos, dormir, dormirse, dormirá, dormirán, dormí, dormía, dormían, duerme, durmiendo",-7.161813332032458,6.077554064131245,verbs,action_words,dormir(se)
Spanish (European),sleep,"dormen, dormida, dormido, dormimos, dormir, dormirse, dormirá, dormirán, dormí, dormía, dormían, duerme, durmiendo",-7.161813332032458,6.077554064131245,other,games_routines,a dormir
Spanish (European),small,"chiquitito, chiquititos, pequeña, pequeñas, pequeño, pequeños",-7.735688273384552,6.925827814569536,adjectives,descriptive_words,pequeño/chiquitito
Spanish (European),smoothie,"bata, bate, batido, batidos, batiendo",-10.602529533870523,6.190476190476191,nouns,food_drink,batido
Spanish (European),snail,"caracol, caracoles",-8.806901587864548,4.403100775193798,nouns,animals,caracol
Spanish (European),snake,"serpiente, serpientes",-10.700168003434438,6.447368421052632,nouns,animals,serpiente
Spanish (European),sneaker,"s, zapatilla, zapatillas",-9.33329172817165,5.3618421052631575,nouns,clothing,zapatilla/s
Spanish (European),snow,"nieva, nieve, nieves",-8.276954922651779,7.072892938496583,other,outside_places,nieve
Spanish (European),so,así,-5.736069005121877,4.755507791509941,function_words,locations,así
Spanish (European),soap,jabón,-9.709769299406561,5.269230769230769,nouns,household,jabón
Spanish (European),sock,"calcetines, calcetín, era, eran, eras, eres, es, esá, fue, fuera, fueran, fueron, fuese, fuesen, fui, sea, sean, seas, ser, será, serán, serás, seré, sería, serían, serías, sido, siendo, somos, son, soy, éramos",-3.8754320801723936,5.969658976930792,nouns,clothing,calcetín/es
Spanish (European),some,"un, una, unas, uno, unos",-4.231076713395253,6.433717693836978,function_words,articles,unas
Spanish (European),some,"un, una, unas, uno, unos",-4.231076713395253,6.433717693836978,function_words,articles,unos
Spanish (European),something,algo,-7.385515906933387,8.79384328358209,function_words,pronouns,algo
Spanish (European),soon,pronto,-10.046241536027775,7.22972972972973,other,time_words,pronto
Spanish (European),soup,"sabor, sabores, sopa, sopas",-9.576237906782039,6.495798319327731,nouns,food_drink,sopa
Spanish (European),spider,"araña, arañando, arañas",-9.875093279831946,6.125,nouns,animals,araña
Spanish (European),sponge,"esponja, esponjas",-10.236595264518993,5.80327868852459,nouns,household,esponja
Spanish (European),spoon,"cuchara, cucharas",-9.393916349988084,4.769230769230769,nouns,household,cuchara
Spanish (European),stairs,"escalera, escaleras",-9.758559463575994,6.141414141414141,nouns,household,escalera
Spanish (European),star,"estrella, estrellas",-8.707737838744233,4.4070175438596495,other,outside_places,estrella
Spanish (European),steak,"filete, filetes",-11.591140927324304,5.866666666666666,nouns,food_drink,filete
Spanish (European),stick,palo,-9.86391997923382,7.573033707865169,nouns,toys,palo
Spanish (European),stone,"piedra, piedras",-10.220594923172552,6.661290322580645,other,outside_places,piedra
Spanish (European),store,"tenda, tender, tendido, tendiendo, tendía, tienda, tiendas",-9.909382353310578,7.08235294117647,other,outside_places,tienda
Spanish (European),strawberry,"fresa, fresas, s",-9.132621032709498,4.994623655913978,nouns,food_drink,fresa/s
Spanish (European),street,"calla, callada, callado, callados, callamos, callar, calle, callen, callé, calló",-8.194118917072629,7.211740041928721,other,outside_places,calle
Spanish (European),subway,"metro, metros",-12.166505072227865,7,other,outside_places,metro
Spanish (European),sugar,azúcar,-10.159037030173119,4.53030303030303,nouns,food_drink,azúcar
Spanish (European),sun,sol,-8.295304061319975,5.3317865429234335,other,outside_places,sol
Spanish (European),sweater,jersey,-10.303286639017665,7.052631578947368,nouns,clothing,jersey
Spanish (European),sweets,"chuche, chuches",-10.7261434898377,4.8108108108108105,nouns,food_drink,chuches
Spanish (European),swimsuit,bañador,-11.419290670397645,4,nouns,clothing,bañador
Spanish (European),swing (object),"columpio, columpios",-8.094633365857824,7.8538899430740035,other,outside_places,columpio
Spanish (European),syrup,jarabe,-10.602529533870523,6.904761904761905,nouns,household,jarabe
Spanish (European),table,"mesa, mesas",-7.754380406396704,7.511470985155196,nouns,household,mesa
Spanish (European),take,"coge, cogen, coger, cogerá, cogerás, coges, cogido, cogiendo, cogieron, cogimos, cogió, cogí, coja, saca, sacaba, sacaban, sacadas, sacado, sacamos, sacan, sacando, sacar, sacara, sacaron, sacarán, sacarás, sacase, sacaste, saco, sacábamos, sacáis, sacó, saque, saquen, saqué, toma, tomabas, tomado, tomamos, toman, tomando, tomar, tomarse, tome, tomen, tomó",-5.948790692186604,4.369820518502105,verbs,action_words,coger
Spanish (European),take,"coge, cogen, coger, cogerá, cogerás, coges, cogido, cogiendo, cogieron, cogimos, cogió, cogí, coja, saca, sacaba, sacaban, sacadas, sacado, sacamos, sacan, sacando, sacar, sacara, sacaron, sacarán, sacarás, sacase, sacaste, saco, sacábamos, sacáis, sacó, saque, saquen, saqué, toma, tomabas, tomado, tomamos, toman, tomando, tomar, tomarse, tome, tomen, tomó",-5.948790692186604,4.369820518502105,verbs,action_words,sacar
Spanish (European),take,"coge, cogen, coger, cogerá, cogerás, coges, cogido, cogiendo, cogieron, cogimos, cogió, cogí, coja, saca, sacaba, sacaban, sacadas, sacado, sacamos, sacan, sacando, sacar, sacara, sacaron, sacarán, sacarás, sacase, sacaste, saco, sacábamos, sacáis, sacó, saque, saquen, saqué, toma, tomabas, tomado, tomamos, toman, tomando, tomar, tomarse, tome, tomen, tomó",-5.948790692186604,4.369820518502105,verbs,action_words,tomar(se)
Spanish (European),tall,"alto, altos",-8.517290874506362,6.6579710144927535,adjectives,descriptive_words,alto
Spanish (European),tangerine,"mandarina, mandarinas",-10.7261434898377,5.297297297297297,nouns,food_drink,mandarina
Spanish (European),teddybear,"osita, osito",-9.016622118846616,5.521531100478469,nouns,toys,osito
Spanish (European),telephone,teléfono,-9.276133314331702,5.782608695652174,nouns,household,teléfono
Spanish (European),tell,"contaba, contaban, contabas, contad, contada, contadas, contado, contamos, contando, contar, contara, contaron, contarás, contaré, contaría, contas, contaste, conte, contemos, conten, conto, contáis, conté, contéis, contó, cuen, cuenta, cuentan, cuente, cuenten, cuento, decido, decimos, decir, decía, decíamos, decían, decías, dice, dicen, dices, dicho, diciendo, diga, digamos, digan, digo, dije, dijera, dijeron, dijese, dijimos, dijo, dirá, diré, diría, diríamos",-5.2998032960434385,7.127822160472387,verbs,action_words,decir
Spanish (European),tell,"contaba, contaban, contabas, contad, contada, contadas, contado, contamos, contando, contar, contara, contaron, contarás, contaré, contaría, contas, contaste, conte, contemos, conten, conto, contáis, conté, contéis, contó, cuen, cuenta, cuentan, cuente, cuenten, cuento, decido, decimos, decir, decía, decíamos, decían, decías, dice, dicen, dices, dicho, diciendo, diga, digamos, digan, digo, dije, dijera, dijeron, dijese, dijimos, dijo, dirá, diré, diría, diríamos",-5.2998032960434385,7.127822160472387,verbs,action_words,contar
Spanish (European),terrace,"terraza, terrazas",-10.393437736011963,9.23076923076923,nouns,household,terraza
Spanish (European),thank you,gracias,-8.183712995911513,3.433609958506224,other,games_routines,gracias
Spanish (European),that,"aquel, aquella, aquellas, aquello, aquellos, esa, esar, esas, ese, eso, esos, o, oé, oía, que, queé, ésa, ésas, ése, ésos",-3.4031117428147883,7.61748406038811,function_words,pronouns,ese/esa/o
Spanish (European),that,"aquel, aquella, aquellas, aquello, aquellos, esa, esar, esas, ese, eso, esos, o, oé, oía, que, queé, ésa, ésas, ése, ésos",-3.4031117428147883,7.61748406038811,function_words,pronouns,aquel
Spanish (European),that,"aquel, aquella, aquellas, aquello, aquellos, esa, esar, esas, ese, eso, esos, o, oé, oía, que, queé, ésa, ésas, ése, ésos",-3.4031117428147883,7.61748406038811,function_words,pronouns,ese
Spanish (European),that,"aquel, aquella, aquellas, aquello, aquellos, esa, esar, esas, ese, eso, esos, o, oé, oía, que, queé, ésa, ésas, ése, ésos",-3.4031117428147883,7.61748406038811,function_words,pronouns,eso
Spanish (European),that,"aquel, aquella, aquellas, aquello, aquellos, esa, esar, esas, ese, eso, esos, o, oé, oía, que, queé, ésa, ésas, ése, ésos",-3.4031117428147883,7.61748406038811,function_words,connecting_words,que (que no vengas)
Spanish (European),the,"el, elé, la, las, los",-3.164036570689752,7.283543299547239,function_words,articles,el
Spanish (European),the,"el, elé, la, las, los",-3.164036570689752,7.283543299547239,function_words,articles,la
Spanish (European),the,"el, elé, la, las, los",-3.164036570689752,7.283543299547239,function_words,articles,las
Spanish (European),the,"el, elé, la, las, los",-3.164036570689752,7.283543299547239,function_words,articles,los
Spanish (European),then,entonces,-6.379948580586634,7.1654160982264665,function_words,connecting_words,entonces
Spanish (European),there,"ahí, allí",-5.542735003816183,4.948184233835253,function_words,locations,allí
Spanish (European),there,"ahí, allí",-5.542735003816183,4.948184233835253,function_words,locations,ahí
Spanish (European),these,"esta, estas, este, estes, esto, estos, ésta, éstas, éste, éstos",-4.543732407526982,5.834429526553242,function_words,pronouns,éstos/éstas
Spanish (European),thirsty,sed,-11.031525139388881,5.222222222222222,adjectives,descriptive_words,sed
Spanish (European),this,"a, as, esa, esar, ese, esta, estas, este, estes, esto, estos, o, oé, oía, ésta, éstas, éste, ésto, éstos",-3.3292755642584635,6.958997611824695,function_words,pronouns,este/a/o
Spanish (European),this,"a, as, esa, esar, ese, esta, estas, este, estes, esto, estos, o, oé, oía, ésta, éstas, éste, ésto, éstos",-3.3292755642584635,6.958997611824695,function_words,pronouns,esa
Spanish (European),this,"a, as, esa, esar, ese, esta, estas, este, estes, esto, estos, o, oé, oía, ésta, éstas, éste, ésto, éstos",-3.3292755642584635,6.958997611824695,function_words,pronouns,ésta
Spanish (European),this,"a, as, esa, esar, ese, esta, estas, este, estes, esto, estos, o, oé, oía, ésta, éstas, éste, ésto, éstos",-3.3292755642584635,6.958997611824695,function_words,pronouns,éste
Spanish (European),this,"a, as, esa, esar, ese, esta, estas, este, estes, esto, estos, o, oé, oía, ésta, éstas, éste, ésto, éstos",-3.3292755642584635,6.958997611824695,function_words,pronouns,ésto
Spanish (European),those,"a, aquel, aquella, aquellas, aquello, aquellos, as, eso, esos, os, te, ti, tú, tús, usted, ustedes",-3.2077220151700176,7.1344488582778425,function_words,pronouns,aquella/as/os
Spanish (European),those,"a, aquel, aquella, aquellas, aquello, aquellos, as, eso, esos, os, te, ti, tú, tús, usted, ustedes",-3.2077220151700176,7.1344488582778425,function_words,pronouns,esos/as
Spanish (European),three,tres,-7.411001004939217,5.710047846889952,function_words,articles,tres
Spanish (European),throw,"tira, tiraba, tiraban, tirada, tirado, tirados, tiramos, tiran, tirando, tirar, tiraran, tiraron, tirará, tirarán, tirarás, tirarían, tiraste, tire, tiren, tiré, tiréis, tiró",-7.716041276000755,6.3194805194805195,verbs,action_words,tirar
Spanish (European),tiger,tigre,-9.79938145809625,5.178947368421053,nouns,animals,tigre
Spanish (European),tire (action),"cansa, cansamos, cansan, cansando, cansar, cansaron, cansarás, cansaste, cansen, cansé, cansó",-10.650157582859777,7,verbs,action_words,cansar(se)
Spanish (European),to,"a, al, ales, as",-3.8270572576406945,7.625945687664251,function_words,locations,a (a dormir)
Spanish (European),to,"a, al, ales, as",-3.8270572576406945,7.625945687664251,function_words,locations,al
Spanish (European),toilet,váter,-12.28428810788425,7,nouns,household,váter
Spanish (European),tomato,"tomata, tomate, tomates",-8.333044389302822,4.057831325301205,nouns,food_drink,tomate
Spanish (European),tomorrow,"mañana, mañanas",-8.215261353646438,8.012847965738757,other,time_words,mañana
Spanish (European),tongue,lengua,-10.007020822874493,5.376623376623376,nouns,body_parts,lengua
Spanish (European),tooth,"diente, dientes",-9.37329706278535,6.6438356164383565,nouns,body_parts,dientes
Spanish (European),touch,"toca, tocaba, tocaban, tocabas, tocado, tocamos, tocan, tocando, tocar, tocaron, tocará, tocarás, tocase, tocaste, toco, tocó, toque, toquen",-7.619670463252738,5.432783018867925,verbs,action_words,tocar
Spanish (European),towel,"toalla, toallas, toallita, toallitas",-10.046241536027775,6.243243243243243,nouns,household,toallitas
Spanish (European),towel,"toalla, toallas, toallita, toallitas",-10.046241536027775,6.243243243243243,nouns,household,toalla
Spanish (European),toy (object),"juguete, juguetería",-9.778762170893513,7.43298969072165,nouns,toys,juguete
Spanish (European),tractor,"tractor, tractores",-10.513582047854026,5.3478260869565215,nouns,vehicles,tractor
Spanish (European),train,"tra, tran, tre, tren, trenes, true",-8.912691195998384,5.7155172413793105,nouns,vehicles,tren
Spanish (European),trash,basura,-10.37474560299981,6.452830188679245,nouns,household,basura
Spanish (European),tree,"árbol, árboles",-8.372265102456103,6.503759398496241,other,outside_places,árbol
Spanish (European),tricycle,triciclo,-11.228235433634936,4.136363636363637,nouns,vehicles,triciclo
Spanish (European),trolley,"carrito, carritos, carro, carros",-9.216235172750633,6.152046783625731,nouns,vehicles,carro/carrito
Spanish (European),truck,"camiones, camión",-8.965566948046332,7.754545454545455,nouns,vehicles,camión
Spanish (European),tummy,barriga,-10.393437736011963,5.980769230769231,nouns,body_parts,barriga
Spanish (European),turn off,"apaga, apagada, apagadas, apagado, apagamos, apagan, apagar, apagaremos, apagaron, apagas, apagaste, apaguen, apagó",-9.672381767334942,6.092592592592593,verbs,action_words,apagar
Spanish (European),turn on,"encendemos, encender, encendida, encendido, encendiendo, encendieron, encendía, encienda, enciendas, enciende",-10.236595264518993,6.360655737704918,verbs,action_words,encender
Spanish (European),turtle,"tortuga, tortugas",-9.37329706278535,5.506849315068493,nouns,animals,tortuga
Spanish (European),tv,televisión,-8.469326815299235,8.682320441988951,nouns,household,televisión
Spanish (European),tweet tweet,pío+pío,-13.67058246900414,4,other,sounds,pío pío
Spanish (European),two,dos,-6.632237620318401,5.767339771729588,function_words,articles,dos
Spanish (European),ugly,"feas, feo, feos, feísimo",-9.204674350349556,5.971098265895954,adjectives,descriptive_words,feo
Spanish (European),uncle,"tío, tíos",-8.98845124187992,6.46046511627907,other,people,tío
Spanish (European),until,hasta,-8.316357470517808,8.033175355450236,function_words,locations,hasta
Spanish (European),up,"arriba, arribo",-7.998978892712174,5.463793103448276,function_words,locations,arriba
Spanish (European),value (action),"valdrá, valdrán, valdría, vale, valen, valer, vales, valga, valido, valéis, valían",-5.800416522534294,4.136962750716332,verbs,action_words,valer
Spanish (European),video,"vídeo, vídeos",-10.032996309277754,6.96,nouns,household,vídeo
Spanish (European),wait,"espera, esperaba, esperaban, esperabas, esperad, esperado, esperamos, esperan, esperando, esperar, esperaron, esperarse, esperaré, esperas, espere, espero, esperábamos, esperé",-7.232031139097174,4.6784,other,games_routines,espera
Spanish (European),wait,"espera, esperaba, esperaban, esperabas, esperad, esperado, esperamos, esperan, esperando, esperar, esperaron, esperarse, esperaré, esperas, espere, espero, esperábamos, esperé",-7.232031139097174,4.6784,verbs,action_words,esperar(se)
Spanish (European),wake,"despertaban, despertabas, despertad, despertado, despertamos, despertando, despertar, despertaron, despertarse, despertará, despertaste, desperté, despertó, despierta, despiertan, despierte",-9.239765670160827,7.754491017964072,verbs,action_words,despertar(se)
Spanish (European),walk,"anda, andaba, andaban, andabas, andado, andamos, andan, andando, andar, andará, ande, pasea, paseado, paseando, pasear, paseo",-6.87599588812764,4.722128851540616,verbs,action_words,andar
Spanish (European),walk,"anda, andaba, andaban, andabas, andado, andamos, andan, andando, andar, andará, ande, pasea, paseado, paseando, pasear, paseo",-6.87599588812764,4.722128851540616,verbs,action_words,pasear
Spanish (European),want,"queremos, querer, querido, queriendo, querrá, querrán, querría, queréis, quería, queríamos, querían, quiera, quieran, quieras, quiere, quieren, quieres, quiero, quise, quisiera, quisieran, quisieron, quiso",-5.576204024031179,5.700656388337658,verbs,action_words,querer
Spanish (European),want,"queremos, querer, querido, queriendo, querrá, querrán, querría, queréis, quería, queríamos, querían, quiera, quieran, quieras, quiere, quieren, quieres, quiero, quise, quisiera, quisieran, quisieron, quiso",-5.576204024031179,5.700656388337658,function_words,states,querer (quiero comer)
Spanish (European),wash,"lava, lavaba, lavamos, lavan, lavando, lavar, lavarse, lavaste, lave, laven, lavó",-9.016622118846616,6.937799043062201,verbs,action_words,lavar(se)
Spanish (European),washing machine,"lavadora, lavadoras",-11.228235433634936,5.2272727272727275,nouns,household,lavadora
